Data,City,Value
26-10-2012,Miami,4
26-10-2012,Pittsburgh,2
26-10-2012,Toronto,5
26-10-2012,Philadelphia,2
26-10-2012,New York,3
26-10-2012,Montreal,3.5
26-10-2012,Boston,0
26-10-2012,Beersheba,1
26-10-2012,Tel Aviv District,3.5
26-10-2012,Eilat,3
26-10-2012,Haifa,3
26-10-2012,Nahariyya,3
26-10-2012,Jerusalem,2.5
27-10-2012,Vancouver,4
27-10-2012,Portland,2
27-10-2012,San Francisco,0.5
27-10-2012,Seattle,0
27-10-2012,Los Angeles,0
27-10-2012,San Diego,1
27-10-2012,Las Vegas,3
27-10-2012,Phoenix,3
27-10-2012,Albuquerque,3
27-10-2012,Denver,2
27-10-2012,San Antonio,5
27-10-2012,Dallas,7
27-10-2012,Houston,4
27-10-2012,Kansas City,5
27-10-2012,Minneapolis,6
27-10-2012,Saint Louis,6
27-10-2012,Chicago,5.5
27-10-2012,Nashville,2.5
27-10-2012,Indianapolis,6
27-10-2012,Atlanta,0
27-10-2012,Detroit,4
27-10-2012,Jacksonville,5.5
27-10-2012,Charlotte,3
27-10-2012,Miami,4
27-10-2012,Pittsburgh,3
27-10-2012,Toronto,3
27-10-2012,Philadelphia,2
27-10-2012,New York,2
27-10-2012,Montreal,0
27-10-2012,Boston,0
27-10-2012,Beersheba,2
27-10-2012,Tel Aviv District,3
27-10-2012,Eilat,2
27-10-2012,Haifa,2.5
27-10-2012,Nahariyya,2.5
27-10-2012,Jerusalem,2
28-10-2012,Vancouver,2
28-10-2012,Portland,3
28-10-2012,San Francisco,1.5
28-10-2012,Seattle,4
28-10-2012,Los Angeles,0
28-10-2012,San Diego,0
28-10-2012,Las Vegas,0.5
28-10-2012,Phoenix,0.5
28-10-2012,Albuquerque,0
28-10-2012,Denver,3
28-10-2012,San Antonio,4
28-10-2012,Dallas,3
28-10-2012,Houston,7
28-10-2012,Kansas City,2
28-10-2012,Minneapolis,2
28-10-2012,Saint Louis,4
28-10-2012,Chicago,4
28-10-2012,Nashville,5
28-10-2012,Indianapolis,5.5
28-10-2012,Atlanta,0
28-10-2012,Detroit,4
28-10-2012,Jacksonville,9
28-10-2012,Charlotte,4
28-10-2012,Miami,6
28-10-2012,Pittsburgh,3
28-10-2012,Toronto,3
28-10-2012,Philadelphia,3
28-10-2012,New York,3
28-10-2012,Montreal,0
28-10-2012,Boston,0
28-10-2012,Beersheba,2
28-10-2012,Tel Aviv District,2
28-10-2012,Eilat,3
28-10-2012,Haifa,2
28-10-2012,Nahariyya,2
28-10-2012,Jerusalem,1.5
29-10-2012,Vancouver,2
29-10-2012,Portland,2.5
29-10-2012,San Francisco,2
29-10-2012,Seattle,3.5
29-10-2012,Los Angeles,0
29-10-2012,San Diego,0
29-10-2012,Las Vegas,1
29-10-2012,Phoenix,0
29-10-2012,Albuquerque,1
29-10-2012,Denver,2
29-10-2012,San Antonio,1.5
29-10-2012,Dallas,1
29-10-2012,Houston,3
29-10-2012,Kansas City,1
29-10-2012,Minneapolis,1
29-10-2012,Saint Louis,3
29-10-2012,Chicago,6
29-10-2012,Nashville,6
29-10-2012,Indianapolis,4.5
29-10-2012,Atlanta,3
29-10-2012,Detroit,4
29-10-2012,Jacksonville,5
29-10-2012,Charlotte,5
29-10-2012,Miami,4
29-10-2012,Pittsburgh,4
29-10-2012,Toronto,3
29-10-2012,Philadelphia,5
29-10-2012,New York,8
29-10-2012,Montreal,0
29-10-2012,Boston,7
29-10-2012,Beersheba,2
29-10-2012,Tel Aviv District,1.5
29-10-2012,Eilat,3
29-10-2012,Haifa,0
29-10-2012,Nahariyya,0
29-10-2012,Jerusalem,1
30-10-2012,Vancouver,2
30-10-2012,Portland,5
30-10-2012,San Francisco,2
30-10-2012,Seattle,3
30-10-2012,Los Angeles,0
30-10-2012,San Diego,0
30-10-2012,Las Vegas,0
30-10-2012,Phoenix,0
30-10-2012,Albuquerque,0
30-10-2012,Denver,3
30-10-2012,San Antonio,0
30-10-2012,Dallas,0
30-10-2012,Houston,2
30-10-2012,Kansas City,2
30-10-2012,Minneapolis,2
30-10-2012,Saint Louis,2.5
30-10-2012,Chicago,5.5
30-10-2012,Nashville,5
30-10-2012,Indianapolis,6.5
30-10-2012,Atlanta,7
30-10-2012,Detroit,7
30-10-2012,Jacksonville,6
30-10-2012,Charlotte,5
30-10-2012,Miami,4
30-10-2012,Pittsburgh,5
30-10-2012,Toronto,5
30-10-2012,Philadelphia,10
30-10-2012,New York,12
30-10-2012,Montreal,2.5
30-10-2012,Boston,9
30-10-2012,Beersheba,1
30-10-2012,Tel Aviv District,1
30-10-2012,Eilat,2
30-10-2012,Haifa,2
30-10-2012,Nahariyya,2
30-10-2012,Jerusalem,1.5
31-10-2012,Vancouver,3
31-10-2012,Portland,2
31-10-2012,San Francisco,3
31-10-2012,Seattle,2
31-10-2012,Los Angeles,0
31-10-2012,San Diego,1
31-10-2012,Las Vegas,1
31-10-2012,Phoenix,0
31-10-2012,Albuquerque,2
31-10-2012,Denver,1
31-10-2012,San Antonio,0
31-10-2012,Dallas,1
31-10-2012,Houston,0
31-10-2012,Kansas City,2
31-10-2012,Minneapolis,2
31-10-2012,Saint Louis,4
31-10-2012,Chicago,9
31-10-2012,Nashville,7
31-10-2012,Indianapolis,9
31-10-2012,Atlanta,5
31-10-2012,Detroit,8.5
31-10-2012,Jacksonville,5
31-10-2012,Charlotte,5
31-10-2012,Miami,3.5
31-10-2012,Pittsburgh,4.5
31-10-2012,Toronto,8
31-10-2012,Philadelphia,5
31-10-2012,New York,10.5
31-10-2012,Montreal,9
31-10-2012,Boston,3.5
31-10-2012,Beersheba,2
31-10-2012,Tel Aviv District,2
31-10-2012,Eilat,4
31-10-2012,Haifa,2
31-10-2012,Nahariyya,2
31-10-2012,Jerusalem,1
01-11-2012,Vancouver,3
01-11-2012,Portland,3
01-11-2012,San Francisco,2
01-11-2012,Seattle,2
01-11-2012,Los Angeles,0
01-11-2012,San Diego,1
01-11-2012,Las Vegas,2
01-11-2012,Phoenix,0
01-11-2012,Albuquerque,1
01-11-2012,Denver,2
01-11-2012,San Antonio,0
01-11-2012,Dallas,1
01-11-2012,Houston,2
01-11-2012,Kansas City,0
01-11-2012,Minneapolis,2
01-11-2012,Saint Louis,3.5
01-11-2012,Chicago,6
01-11-2012,Nashville,2
01-11-2012,Indianapolis,6
01-11-2012,Atlanta,2
01-11-2012,Detroit,6
01-11-2012,Jacksonville,4
01-11-2012,Charlotte,2.5
01-11-2012,Miami,2
01-11-2012,Pittsburgh,5
01-11-2012,Toronto,3
01-11-2012,Philadelphia,3.5
01-11-2012,New York,4
01-11-2012,Montreal,3
01-11-2012,Boston,5
01-11-2012,Beersheba,1
01-11-2012,Tel Aviv District,1
01-11-2012,Eilat,5
01-11-2012,Haifa,1
01-11-2012,Nahariyya,1
01-11-2012,Jerusalem,1
02-11-2012,Vancouver,4
02-11-2012,Portland,4
02-11-2012,San Francisco,2.5
02-11-2012,Seattle,1.5
02-11-2012,Los Angeles,0
02-11-2012,San Diego,1.5
02-11-2012,Las Vegas,1
02-11-2012,Phoenix,0
02-11-2012,Albuquerque,0.5
02-11-2012,Denver,1
02-11-2012,San Antonio,0.5
02-11-2012,Dallas,0
02-11-2012,Houston,0
02-11-2012,Kansas City,0
02-11-2012,Minneapolis,4
02-11-2012,Saint Louis,2
02-11-2012,Chicago,3
02-11-2012,Nashville,2
02-11-2012,Indianapolis,4
02-11-2012,Atlanta,1.5
02-11-2012,Detroit,5
02-11-2012,Jacksonville,3
02-11-2012,Charlotte,1.5
02-11-2012,Miami,0.5
02-11-2012,Pittsburgh,5
02-11-2012,Toronto,4
02-11-2012,Philadelphia,4
02-11-2012,New York,4.5
02-11-2012,Montreal,2
02-11-2012,Boston,3
02-11-2012,Beersheba,1
02-11-2012,Tel Aviv District,1
02-11-2012,Eilat,2
02-11-2012,Haifa,2
02-11-2012,Nahariyya,2
02-11-2012,Jerusalem,0
03-11-2012,Vancouver,4
03-11-2012,Portland,1
03-11-2012,San Francisco,3
03-11-2012,Seattle,1.5
03-11-2012,Los Angeles,0
03-11-2012,San Diego,2
03-11-2012,Las Vegas,1
03-11-2012,Phoenix,0
03-11-2012,Albuquerque,1
03-11-2012,Denver,2
03-11-2012,San Antonio,1.5
03-11-2012,Dallas,2
03-11-2012,Houston,2
03-11-2012,Kansas City,3
03-11-2012,Minneapolis,2
03-11-2012,Saint Louis,2
03-11-2012,Chicago,4
03-11-2012,Nashville,2
03-11-2012,Indianapolis,3
03-11-2012,Atlanta,0.5
03-11-2012,Detroit,4
03-11-2012,Jacksonville,2
03-11-2012,Charlotte,2
03-11-2012,Miami,2
03-11-2012,Pittsburgh,3.5
03-11-2012,Toronto,5
03-11-2012,Philadelphia,5
03-11-2012,New York,5
03-11-2012,Montreal,5
03-11-2012,Boston,2
03-11-2012,Beersheba,1
03-11-2012,Tel Aviv District,2
03-11-2012,Eilat,2
03-11-2012,Haifa,5
03-11-2012,Nahariyya,5
03-11-2012,Jerusalem,1.5
04-11-2012,Vancouver,4
04-11-2012,Portland,3
04-11-2012,San Francisco,1
04-11-2012,Seattle,2
04-11-2012,Los Angeles,0
04-11-2012,San Diego,0
04-11-2012,Las Vegas,1
04-11-2012,Phoenix,0
04-11-2012,Albuquerque,2
04-11-2012,Denver,2
04-11-2012,San Antonio,2
04-11-2012,Dallas,2
04-11-2012,Houston,1.5
04-11-2012,Kansas City,3
04-11-2012,Minneapolis,1.5
04-11-2012,Saint Louis,3
04-11-2012,Chicago,3
04-11-2012,Nashville,1
04-11-2012,Indianapolis,3
04-11-2012,Atlanta,0
04-11-2012,Detroit,3
04-11-2012,Jacksonville,2
04-11-2012,Charlotte,2
04-11-2012,Miami,2
04-11-2012,Pittsburgh,3
04-11-2012,Toronto,3
04-11-2012,Philadelphia,4.5
04-11-2012,New York,7
04-11-2012,Montreal,2
04-11-2012,Boston,2
04-11-2012,Beersheba,1.5
04-11-2012,Tel Aviv District,2
04-11-2012,Eilat,1
04-11-2012,Haifa,6
04-11-2012,Nahariyya,6
04-11-2012,Jerusalem,2.5
05-11-2012,Vancouver,3
05-11-2012,Portland,2
05-11-2012,San Francisco,1
05-11-2012,Seattle,2.5
05-11-2012,Los Angeles,0
05-11-2012,San Diego,0
05-11-2012,Las Vegas,1.5
05-11-2012,Phoenix,0
05-11-2012,Albuquerque,0.5
05-11-2012,Denver,0
05-11-2012,San Antonio,0
05-11-2012,Dallas,1
05-11-2012,Houston,1
05-11-2012,Kansas City,0
05-11-2012,Minneapolis,1
05-11-2012,Saint Louis,1
05-11-2012,Chicago,2
05-11-2012,Nashville,3.5
05-11-2012,Indianapolis,2
05-11-2012,Atlanta,1
05-11-2012,Detroit,2
05-11-2012,Jacksonville,2
05-11-2012,Charlotte,2
05-11-2012,Miami,1
05-11-2012,Pittsburgh,3
05-11-2012,Toronto,2
05-11-2012,Philadelphia,3
05-11-2012,New York,5
05-11-2012,Montreal,1
05-11-2012,Boston,0
05-11-2012,Beersheba,1
05-11-2012,Tel Aviv District,2
05-11-2012,Eilat,1.5
05-11-2012,Haifa,4
05-11-2012,Nahariyya,4
05-11-2012,Jerusalem,2
06-11-2012,Vancouver,3
06-11-2012,Portland,2
06-11-2012,San Francisco,1.5
06-11-2012,Seattle,3
06-11-2012,Los Angeles,2
06-11-2012,San Diego,3
06-11-2012,Las Vegas,3
06-11-2012,Phoenix,2
06-11-2012,Albuquerque,1
06-11-2012,Denver,2
06-11-2012,San Antonio,1
06-11-2012,Dallas,1
06-11-2012,Houston,1
06-11-2012,Kansas City,3
06-11-2012,Minneapolis,2
06-11-2012,Saint Louis,2
06-11-2012,Chicago,4
06-11-2012,Nashville,2
06-11-2012,Indianapolis,2
06-11-2012,Atlanta,4
06-11-2012,Detroit,2
06-11-2012,Jacksonville,3
06-11-2012,Charlotte,2
06-11-2012,Miami,2
06-11-2012,Pittsburgh,2
06-11-2012,Toronto,5
06-11-2012,Philadelphia,3
06-11-2012,New York,4
06-11-2012,Montreal,2
06-11-2012,Boston,3
06-11-2012,Beersheba,1
06-11-2012,Tel Aviv District,1
06-11-2012,Eilat,0
06-11-2012,Haifa,3
06-11-2012,Nahariyya,3
06-11-2012,Jerusalem,1
07-11-2012,Vancouver,1
07-11-2012,Portland,1
07-11-2012,San Francisco,0
07-11-2012,Seattle,0
07-11-2012,Los Angeles,0
07-11-2012,San Diego,1
07-11-2012,Las Vegas,2
07-11-2012,Phoenix,0
07-11-2012,Albuquerque,2
07-11-2012,Denver,2
07-11-2012,San Antonio,0
07-11-2012,Dallas,0
07-11-2012,Houston,3
07-11-2012,Kansas City,3
07-11-2012,Minneapolis,4
07-11-2012,Saint Louis,2
07-11-2012,Chicago,2
07-11-2012,Nashville,1
07-11-2012,Indianapolis,2
07-11-2012,Atlanta,2
07-11-2012,Detroit,1
07-11-2012,Jacksonville,2.5
07-11-2012,Charlotte,3
07-11-2012,Miami,0
07-11-2012,Pittsburgh,1
07-11-2012,Toronto,0
07-11-2012,Philadelphia,3
07-11-2012,New York,4
07-11-2012,Montreal,0
07-11-2012,Boston,0
07-11-2012,Beersheba,1
07-11-2012,Tel Aviv District,1
07-11-2012,Eilat,4
07-11-2012,Haifa,3
07-11-2012,Nahariyya,3
07-11-2012,Jerusalem,1
08-11-2012,Vancouver,3.5
08-11-2012,Portland,0
08-11-2012,San Francisco,4
08-11-2012,Seattle,3
08-11-2012,Los Angeles,0
08-11-2012,San Diego,1
08-11-2012,Las Vegas,1
08-11-2012,Phoenix,0
08-11-2012,Albuquerque,1
08-11-2012,Denver,1
08-11-2012,San Antonio,0
08-11-2012,Dallas,0
08-11-2012,Houston,0
08-11-2012,Kansas City,2
08-11-2012,Minneapolis,2
08-11-2012,Saint Louis,3
08-11-2012,Chicago,2
08-11-2012,Nashville,2
08-11-2012,Indianapolis,2
08-11-2012,Atlanta,0
08-11-2012,Detroit,2.5
08-11-2012,Jacksonville,4
08-11-2012,Charlotte,2
08-11-2012,Miami,2
08-11-2012,Pittsburgh,2.5
08-11-2012,Toronto,3
08-11-2012,Philadelphia,5
08-11-2012,New York,7
08-11-2012,Montreal,0
08-11-2012,Boston,3
08-11-2012,Beersheba,1
08-11-2012,Tel Aviv District,1.5
08-11-2012,Eilat,4.5
08-11-2012,Haifa,4
08-11-2012,Nahariyya,4
08-11-2012,Jerusalem,1.5
09-11-2012,Vancouver,3
09-11-2012,Portland,0
09-11-2012,San Francisco,5.5
09-11-2012,Seattle,2
09-11-2012,Los Angeles,0
09-11-2012,San Diego,3
09-11-2012,Las Vegas,2
09-11-2012,Phoenix,0
09-11-2012,Albuquerque,2
09-11-2012,Denver,1
09-11-2012,San Antonio,2
09-11-2012,Dallas,2.5
09-11-2012,Houston,1
09-11-2012,Kansas City,2.5
09-11-2012,Minneapolis,3
09-11-2012,Saint Louis,0
09-11-2012,Chicago,1
09-11-2012,Nashville,1
09-11-2012,Indianapolis,2
09-11-2012,Atlanta,1.5
09-11-2012,Detroit,0
09-11-2012,Jacksonville,3
09-11-2012,Charlotte,1.5
09-11-2012,Miami,2
09-11-2012,Pittsburgh,2
09-11-2012,Toronto,1
09-11-2012,Philadelphia,5
09-11-2012,New York,6
09-11-2012,Montreal,1
09-11-2012,Boston,4
09-11-2012,Beersheba,1
09-11-2012,Tel Aviv District,1.5
09-11-2012,Eilat,5
09-11-2012,Haifa,2
09-11-2012,Nahariyya,2
09-11-2012,Jerusalem,1
10-11-2012,Vancouver,1
10-11-2012,Portland,0.5
10-11-2012,San Francisco,2
10-11-2012,Seattle,1
10-11-2012,Los Angeles,0
10-11-2012,San Diego,4.5
10-11-2012,Las Vegas,7
10-11-2012,Phoenix,2
10-11-2012,Albuquerque,2
10-11-2012,Denver,1.5
10-11-2012,San Antonio,4
10-11-2012,Dallas,6
10-11-2012,Houston,2.5
10-11-2012,Kansas City,3
10-11-2012,Minneapolis,3
10-11-2012,Saint Louis,3
10-11-2012,Chicago,2
10-11-2012,Nashville,1
10-11-2012,Indianapolis,3
10-11-2012,Atlanta,0
10-11-2012,Detroit,1.5
10-11-2012,Jacksonville,1
10-11-2012,Charlotte,1
10-11-2012,Miami,3
10-11-2012,Pittsburgh,2
10-11-2012,Toronto,1.5
10-11-2012,Philadelphia,4
10-11-2012,New York,6
10-11-2012,Montreal,0
10-11-2012,Boston,3
10-11-2012,Beersheba,2.5
10-11-2012,Tel Aviv District,4
10-11-2012,Eilat,3
10-11-2012,Haifa,9
10-11-2012,Nahariyya,9
10-11-2012,Jerusalem,5
11-11-2012,Vancouver,2
11-11-2012,Portland,0.5
11-11-2012,San Francisco,5
11-11-2012,Seattle,0
11-11-2012,Los Angeles,0
11-11-2012,San Diego,4.5
11-11-2012,Las Vegas,4.5
11-11-2012,Phoenix,2.5
11-11-2012,Albuquerque,4
11-11-2012,Denver,4
11-11-2012,San Antonio,4
11-11-2012,Dallas,6.5
11-11-2012,Houston,3
11-11-2012,Kansas City,6
11-11-2012,Minneapolis,5
11-11-2012,Saint Louis,3
11-11-2012,Chicago,2.5
11-11-2012,Nashville,2.5
11-11-2012,Indianapolis,4
11-11-2012,Atlanta,0
11-11-2012,Detroit,1.5
11-11-2012,Jacksonville,1.5
11-11-2012,Charlotte,0
11-11-2012,Miami,4
11-11-2012,Pittsburgh,2
11-11-2012,Toronto,3
11-11-2012,Philadelphia,0
11-11-2012,New York,2
11-11-2012,Montreal,0
11-11-2012,Boston,0
11-11-2012,Beersheba,2
11-11-2012,Tel Aviv District,6
11-11-2012,Eilat,3
11-11-2012,Haifa,9
11-11-2012,Nahariyya,9
11-11-2012,Jerusalem,6
12-11-2012,Vancouver,3
12-11-2012,Portland,1
12-11-2012,San Francisco,1
12-11-2012,Seattle,1
12-11-2012,Los Angeles,5
12-11-2012,San Diego,2
12-11-2012,Las Vegas,2
12-11-2012,Phoenix,2
12-11-2012,Albuquerque,7
12-11-2012,Denver,2
12-11-2012,San Antonio,5
12-11-2012,Dallas,8.5
12-11-2012,Houston,6
12-11-2012,Kansas City,7
12-11-2012,Minneapolis,6
12-11-2012,Saint Louis,5
12-11-2012,Chicago,9.5
12-11-2012,Nashville,5
12-11-2012,Indianapolis,6
12-11-2012,Atlanta,3
12-11-2012,Detroit,4
12-11-2012,Jacksonville,3
12-11-2012,Charlotte,2
12-11-2012,Miami,8
12-11-2012,Pittsburgh,2
12-11-2012,Toronto,3
12-11-2012,Philadelphia,2
12-11-2012,New York,3
12-11-2012,Montreal,1
12-11-2012,Boston,2
12-11-2012,Beersheba,5
12-11-2012,Tel Aviv District,5
12-11-2012,Eilat,2
12-11-2012,Haifa,7
12-11-2012,Nahariyya,7
12-11-2012,Jerusalem,5
13-11-2012,Vancouver,4
13-11-2012,Portland,4
13-11-2012,San Francisco,0
13-11-2012,Seattle,1.5
13-11-2012,Los Angeles,0
13-11-2012,San Diego,1
13-11-2012,Las Vegas,2
13-11-2012,Phoenix,1.5
13-11-2012,Albuquerque,3
13-11-2012,Denver,2
13-11-2012,San Antonio,4
13-11-2012,Dallas,1
13-11-2012,Houston,4
13-11-2012,Kansas City,3
13-11-2012,Minneapolis,6
13-11-2012,Saint Louis,4.5
13-11-2012,Chicago,6
13-11-2012,Nashville,5
13-11-2012,Indianapolis,7
13-11-2012,Atlanta,2.5
13-11-2012,Detroit,5
13-11-2012,Jacksonville,2
13-11-2012,Charlotte,2
13-11-2012,Miami,5
13-11-2012,Pittsburgh,4
13-11-2012,Toronto,3
13-11-2012,Philadelphia,1.5
13-11-2012,New York,2
13-11-2012,Montreal,0
13-11-2012,Boston,0
13-11-2012,Beersheba,1.5
13-11-2012,Tel Aviv District,2
13-11-2012,Eilat,1
13-11-2012,Haifa,3
13-11-2012,Nahariyya,3
13-11-2012,Jerusalem,3
14-11-2012,Vancouver,4
14-11-2012,Portland,2.5
14-11-2012,San Francisco,1
14-11-2012,Seattle,3
14-11-2012,Los Angeles,0
14-11-2012,San Diego,1.5
14-11-2012,Las Vegas,0
14-11-2012,Phoenix,0
14-11-2012,Albuquerque,1
14-11-2012,Denver,1
14-11-2012,San Antonio,1.5
14-11-2012,Dallas,0
14-11-2012,Houston,3
14-11-2012,Kansas City,0.5
14-11-2012,Minneapolis,2
14-11-2012,Saint Louis,0
14-11-2012,Chicago,2.5
14-11-2012,Nashville,0
14-11-2012,Indianapolis,3
14-11-2012,Atlanta,3
14-11-2012,Detroit,4
14-11-2012,Jacksonville,1
14-11-2012,Charlotte,3.5
14-11-2012,Miami,3
14-11-2012,Pittsburgh,3
14-11-2012,Toronto,5
14-11-2012,Philadelphia,4
14-11-2012,New York,5
14-11-2012,Montreal,5
14-11-2012,Boston,3
14-11-2012,Beersheba,1
14-11-2012,Tel Aviv District,2
14-11-2012,Eilat,2
14-11-2012,Haifa,3
14-11-2012,Nahariyya,3
14-11-2012,Jerusalem,1
15-11-2012,Vancouver,1
15-11-2012,Portland,0.5
15-11-2012,San Francisco,2
15-11-2012,Seattle,1
15-11-2012,Los Angeles,0
15-11-2012,San Diego,0
15-11-2012,Las Vegas,0.5
15-11-2012,Phoenix,0
15-11-2012,Albuquerque,1
15-11-2012,Denver,1
15-11-2012,San Antonio,0
15-11-2012,Dallas,1
15-11-2012,Houston,3
15-11-2012,Kansas City,2
15-11-2012,Minneapolis,2
15-11-2012,Saint Louis,0
15-11-2012,Chicago,2
15-11-2012,Nashville,2
15-11-2012,Indianapolis,2
15-11-2012,Atlanta,3
15-11-2012,Detroit,0
15-11-2012,Jacksonville,6
15-11-2012,Charlotte,3.5
15-11-2012,Miami,1
15-11-2012,Pittsburgh,2
15-11-2012,Toronto,0.5
15-11-2012,Philadelphia,4
15-11-2012,New York,5
15-11-2012,Montreal,0
15-11-2012,Boston,5
15-11-2012,Beersheba,1
15-11-2012,Tel Aviv District,2
15-11-2012,Eilat,3.5
15-11-2012,Haifa,2
15-11-2012,Nahariyya,2
15-11-2012,Jerusalem,0
16-11-2012,Vancouver,1
16-11-2012,Portland,2
16-11-2012,San Francisco,3
16-11-2012,Seattle,1
16-11-2012,Los Angeles,1
16-11-2012,San Diego,1
16-11-2012,Las Vegas,1
16-11-2012,Phoenix,1
16-11-2012,Albuquerque,1
16-11-2012,Denver,2
16-11-2012,San Antonio,1
16-11-2012,Dallas,2.5
16-11-2012,Houston,2
16-11-2012,Kansas City,3
16-11-2012,Minneapolis,3
16-11-2012,Saint Louis,0
16-11-2012,Chicago,3.5
16-11-2012,Nashville,1
16-11-2012,Indianapolis,1
16-11-2012,Atlanta,3
16-11-2012,Detroit,1
16-11-2012,Jacksonville,5
16-11-2012,Charlotte,4
16-11-2012,Miami,3
16-11-2012,Pittsburgh,1
16-11-2012,Toronto,3
16-11-2012,Philadelphia,3
16-11-2012,New York,4
16-11-2012,Montreal,2
16-11-2012,Boston,5
16-11-2012,Beersheba,1.5
16-11-2012,Tel Aviv District,2
16-11-2012,Eilat,2
16-11-2012,Haifa,2
16-11-2012,Nahariyya,2
16-11-2012,Jerusalem,2
17-11-2012,Vancouver,1
17-11-2012,Portland,2
17-11-2012,San Francisco,2
17-11-2012,Seattle,1
17-11-2012,Los Angeles,1
17-11-2012,San Diego,1
17-11-2012,Las Vegas,1
17-11-2012,Phoenix,0
17-11-2012,Albuquerque,0
17-11-2012,Denver,2
17-11-2012,San Antonio,2
17-11-2012,Dallas,2
17-11-2012,Houston,3
17-11-2012,Kansas City,1
17-11-2012,Minneapolis,2
17-11-2012,Saint Louis,0
17-11-2012,Chicago,2
17-11-2012,Nashville,2
17-11-2012,Indianapolis,1
17-11-2012,Atlanta,1
17-11-2012,Detroit,0
17-11-2012,Jacksonville,4
17-11-2012,Charlotte,3
17-11-2012,Miami,3.5
17-11-2012,Pittsburgh,1
17-11-2012,Toronto,2
17-11-2012,Philadelphia,2
17-11-2012,New York,3
17-11-2012,Montreal,1
17-11-2012,Boston,3
17-11-2012,Beersheba,3.5
17-11-2012,Tel Aviv District,3
17-11-2012,Eilat,2
17-11-2012,Haifa,5
17-11-2012,Nahariyya,5
17-11-2012,Jerusalem,3
18-11-2012,Vancouver,3.5
18-11-2012,Portland,7
18-11-2012,San Francisco,3.5
18-11-2012,Seattle,1
18-11-2012,Los Angeles,1
18-11-2012,San Diego,0
18-11-2012,Las Vegas,1
18-11-2012,Phoenix,0
18-11-2012,Albuquerque,1
18-11-2012,Denver,2
18-11-2012,San Antonio,0.5
18-11-2012,Dallas,1
18-11-2012,Houston,2
18-11-2012,Kansas City,1.5
18-11-2012,Minneapolis,3
18-11-2012,Saint Louis,0.5
18-11-2012,Chicago,1.5
18-11-2012,Nashville,0.5
18-11-2012,Indianapolis,2
18-11-2012,Atlanta,0
18-11-2012,Detroit,0
18-11-2012,Jacksonville,7
18-11-2012,Charlotte,3
18-11-2012,Miami,2
18-11-2012,Pittsburgh,1.5
18-11-2012,Toronto,1
18-11-2012,Philadelphia,3
18-11-2012,New York,3
18-11-2012,Montreal,1.5
18-11-2012,Boston,0
18-11-2012,Beersheba,2
18-11-2012,Tel Aviv District,2
18-11-2012,Eilat,2
18-11-2012,Haifa,7
18-11-2012,Nahariyya,7
18-11-2012,Jerusalem,3
19-11-2012,Vancouver,2
19-11-2012,Portland,5.5
19-11-2012,San Francisco,3
19-11-2012,Seattle,4
19-11-2012,Los Angeles,0
19-11-2012,San Diego,1
19-11-2012,Las Vegas,5.5
19-11-2012,Phoenix,0
19-11-2012,Albuquerque,1
19-11-2012,Denver,2.5
19-11-2012,San Antonio,0
19-11-2012,Dallas,3
19-11-2012,Houston,2
19-11-2012,Kansas City,3
19-11-2012,Minneapolis,5
19-11-2012,Saint Louis,0
19-11-2012,Chicago,2
19-11-2012,Nashville,0
19-11-2012,Indianapolis,2
19-11-2012,Atlanta,1
19-11-2012,Detroit,1
19-11-2012,Jacksonville,6
19-11-2012,Charlotte,5
19-11-2012,Miami,2
19-11-2012,Pittsburgh,2
19-11-2012,Toronto,3.5
19-11-2012,Philadelphia,2.5
19-11-2012,New York,3
19-11-2012,Montreal,1.5
19-11-2012,Boston,0
19-11-2012,Beersheba,1.5
19-11-2012,Tel Aviv District,1.5
19-11-2012,Eilat,0
19-11-2012,Haifa,4
19-11-2012,Nahariyya,4
19-11-2012,Jerusalem,1
20-11-2012,Vancouver,2
20-11-2012,Portland,5
20-11-2012,San Francisco,2
20-11-2012,Seattle,5
20-11-2012,Los Angeles,0
20-11-2012,San Diego,2
20-11-2012,Las Vegas,2
20-11-2012,Phoenix,0
20-11-2012,Albuquerque,1
20-11-2012,Denver,3
20-11-2012,San Antonio,2
20-11-2012,Dallas,4
20-11-2012,Houston,0.5
20-11-2012,Kansas City,4
20-11-2012,Minneapolis,3
20-11-2012,Saint Louis,2
20-11-2012,Chicago,2
20-11-2012,Nashville,0
20-11-2012,Indianapolis,1
20-11-2012,Atlanta,0
20-11-2012,Detroit,0
20-11-2012,Jacksonville,6
20-11-2012,Charlotte,5
20-11-2012,Miami,2.5
20-11-2012,Pittsburgh,1
20-11-2012,Toronto,3.5
20-11-2012,Philadelphia,5
20-11-2012,New York,4
20-11-2012,Montreal,1
20-11-2012,Boston,0
20-11-2012,Beersheba,2
20-11-2012,Tel Aviv District,2
20-11-2012,Eilat,1.5
20-11-2012,Haifa,1
20-11-2012,Nahariyya,1
20-11-2012,Jerusalem,1.5
21-11-2012,Vancouver,2
21-11-2012,Portland,5
21-11-2012,San Francisco,4
21-11-2012,Seattle,2
21-11-2012,Los Angeles,0
21-11-2012,San Diego,1
21-11-2012,Las Vegas,1
21-11-2012,Phoenix,0
21-11-2012,Albuquerque,1
21-11-2012,Denver,2
21-11-2012,San Antonio,0
21-11-2012,Dallas,2
21-11-2012,Houston,0
21-11-2012,Kansas City,0.5
21-11-2012,Minneapolis,1
